央视频道,#genre#
湖北卫视,http://38.75.136.137:98/gslb/dsdqpub/hbwshd.m3u8?auth=testpub
吉林卫视,http://38.75.136.137:98/gslb/dsdqpub/jlwshd.m3u8?auth=testpub
湖南卫视,http://38.75.136.137:98/gslb/dsdqbv/hnwshd.m3u8?auth=test20251009
安徽卫视,http://38.75.136.137:98/gslb/dsdqpub/ahwshd.m3u8?auth=testpub
广东卫视,http://38.75.136.137:98/gslb/dsdqpub/gdwshd.m3u8?auth=testpub
青海卫视,http://38.75.136.137:98/gslb/dsdqpub/qhws.m3u8?auth=testpub
内蒙古卫视,http://38.75.136.137:98/gslb/dsdqpub/nmgws.m3u8?auth=testpub
山西卫视,http://38.75.136.137:98/gslb/dsdqpub/sxwshd.m3u8?auth=testpub
东方卫视,http://38.75.136.137:98/gslb/dsdqbv/dfwshd.m3u8?auth=test20251009
北京卫视,http://38.75.136.137:98/gslb/dsdqbv/bjwshd.m3u8?auth=test20251009
江西卫视,http://38.75.136.137:98/gslb/dsdqpub/jxwshd.m3u8?auth=testpub
三沙卫视,http://38.75.136.137:98/gslb/dsdqpub/ssws.m3u8?auth=testpub
天津卫视,http://38.75.136.137:98/gslb/dsdqpub/tjwshd.m3u8?auth=testpub
新疆卫视,http://38.75.136.137:98/gslb/dsdqpub/xjws.m3u8?auth=testpub
山东卫视,http://38.75.136.137:98/gslb/dsdqpub/sdwshd.m3u8?auth=testpub
四川卫视,http://38.75.136.137:98/gslb/dsdqpub/scwshd.m3u8?auth=testpub
宁夏卫视,http://38.75.136.137:98/gslb/dsdqpub/nxws.m3u8?auth=testpub
北京卫视,http://198.204.228.26/live/bjwshd.m3u8
吉林卫视,http://198.204.228.26/live/jlwshd.m3u8
浙江卫视,http://198.204.228.26/live/zjwshd.m3u8
山西卫视,http://198.204.228.26/live/sxwshd.m3u8
北京卫视,http://107.150.60.122/live/bjwshd.m3u8
大湾区卫视,http://198.204.228.26/live/nfws.m3u8
辽宁卫视,http://107.150.60.122/live/lnwshd.m3u8
江西卫视,http://198.204.228.26/live/jxwshd.m3u8
河北卫视,http://107.150.60.122/live/hewshd.m3u8
新疆卫视,http://198.204.228.26/live/xjws.m3u8
深圳卫视,http://198.204.228.26/live/szwshd.m3u8
大湾区卫视,http://107.150.60.122/live/gdgj.m3u8
辽宁卫视,http://198.204.228.26/live/lnwshd.m3u8
三沙卫视,http://198.204.228.26/live/ssws.m3u8
天津卫视,http://198.204.228.26/live/tjwshd.m3u8
兵团卫视,http://107.150.60.122/live/btws.m3u8
宁夏卫视,http://198.204.228.26/live/nxws.m3u8
厦门卫视,http://198.204.228.26/live/xmws.m3u8
山东卫视,http://198.204.228.26/live/sdwshd.m3u8
江苏卫视,http://198.204.228.26/live/jswshd.m3u8
内蒙古卫视,http://198.204.228.26/live/nmgws.m3u8
贵州卫视,http://198.204.228.26/live/gzwshd.m3u8
湖南卫视,http://198.204.228.26/live/hnwshd.m3u8
宁夏卫视,http://107.150.60.122/live/nxws.m3u8
大湾区卫视,http://107.150.60.122/live/nfws.m3u8
广西卫视,http://198.204.228.26/live/gxwshd.m3u8
甘肃卫视,http://198.204.228.26/live/gswshd.m3u8
广东卫视,http://198.204.228.26/live/gdwshd.m3u8
东南卫视,http://198.204.228.26/live/dnwshd.m3u8
湖北卫视,http://198.204.228.26/live/hbwshd.m3u8
兵团卫视,http://198.204.228.26/live/btws.m3u8
大湾区卫视,http://198.204.228.26/live/gdgj.m3u8
安徽卫视,http://198.204.228.26/live/ahwshd.m3u8
黑龙江卫视,http://198.204.228.26/live/hljwshd.m3u8
厦门卫视,http://107.150.60.122/live/xmws.m3u8
河北卫视,http://198.204.228.26/live/hewshd.m3u8
大湾区卫视,http://192.151.150.154/live/gdgj.m3u8
重庆卫视,http://198.204.228.26/live/cqwshd.m3u8
东方卫视,http://198.204.228.26/live/dfwshd.m3u8
河南卫视,http://198.204.228.26/live/hawshd.m3u8
江西卫视,http://107.150.60.122/live/jxwshd.m3u8
重庆卫视,http://192.151.150.154/live/cqwshd.m3u8
河南卫视,http://192.151.150.154/live/hawshd.m3u8
江苏卫视,http://192.151.150.154/live/jswshd.m3u8
内蒙古卫视,http://192.151.150.154/live/nmgws.m3u8
江西卫视,http://192.151.150.154/live/jxwshd.m3u8
东南卫视,http://192.151.150.154/live/dnwshd.m3u8
深圳卫视,http://192.151.150.154/live/szwshd.m3u8
河北卫视,http://192.151.150.154/live/hewshd.m3u8
云南卫视,http://192.151.150.154/live/ynwshd.m3u8
甘肃卫视,http://192.151.150.154/live/gswshd.m3u8
山西卫视,http://192.151.150.154/live/sxwshd.m3u8
山东卫视,http://107.150.60.122/live/sdwshd.m3u8
厦门卫视,http://192.151.150.154/live/xmws.m3u8
黑龙江卫视,http://107.150.60.122/live/hljwshd.m3u8
青海卫视,http://107.150.60.122/live/qhws.m3u8
大湾区卫视,http://192.151.150.154/live/nfws.m3u8
内蒙古卫视,http://107.150.60.122/live/nmgws.m3u8
新疆卫视,http://107.150.60.122/live/xjws.m3u8
吉林卫视,http://192.151.150.154/live/jlwshd.m3u8
宁夏卫视,http://192.151.150.154/live/nxws.m3u8
山东卫视,http://192.151.150.154/live/sdwshd.m3u8
东方卫视,http://192.151.150.154/live/dfwshd.m3u8
吉林卫视,http://107.150.60.122/live/jlwshd.m3u8
北京卫视,http://192.151.150.154/live/bjwshd.m3u8
青海卫视,http://192.151.150.154/live/qhws.m3u8
山西卫视,http://107.150.60.122/live/sxwshd.m3u8
陕西卫视,http://192.151.150.154/live/snwshd.m3u8
四川卫视,http://107.150.60.122/live/scwshd.m3u8
浙江卫视,http://107.150.60.122/live/zjwshd.m3u8
兵团卫视,http://192.151.150.154/live/btws.m3u8
河南卫视,http://107.150.60.122/live/hawshd.m3u8
深圳卫视,http://107.150.60.122/live/szwshd.m3u8
湖南卫视,http://192.151.150.154/live/hnwshd.m3u8
陕西卫视,http://107.150.60.122/live/snwshd.m3u8
天津卫视,http://107.150.60.122/live/tjwshd.m3u8
云南卫视,http://107.150.60.122/live/ynwshd.m3u8
三沙卫视,http://192.151.150.154/live/ssws.m3u8
天津卫视,http://192.151.150.154/live/tjwshd.m3u8
浙江卫视,http://192.151.150.154/live/zjwshd.m3u8
东南卫视,http://107.150.60.122/live/dnwshd.m3u8
安徽卫视,http://192.151.150.154/live/ahwshd.m3u8
四川卫视,http://192.151.150.154/live/scwshd.m3u8
广西卫视,http://107.150.60.122/live/gxwshd.m3u8
贵州卫视,http://107.150.60.122/live/gzwshd.m3u8
重庆卫视,http://107.150.60.122/live/cqwshd.m3u8
广东卫视,http://107.150.60.122/live/gdwshd.m3u8
安徽卫视,http://107.150.60.122/live/ahwshd.m3u8
广西卫视,http://192.151.150.154/live/gxwshd.m3u8
新疆卫视,http://192.151.150.154/live/xjws.m3u8
江苏卫视,http://107.150.60.122/live/jswshd.m3u8
贵州卫视,http://192.151.150.154/live/gzwshd.m3u8
辽宁卫视,http://192.151.150.154/live/lnwshd.m3u8
广东卫视,http://192.151.150.154/live/gdwshd.m3u8
东方卫视,http://107.150.60.122/live/dfwshd.m3u8
湖南卫视,http://107.150.60.122/live/hnwshd.m3u8
湖北卫视,http://192.151.150.154/live/hbwshd.m3u8
湖北卫视,http://107.150.60.122/live/hbwshd.m3u8
甘肃卫视,http://107.150.60.122/live/gswshd.m3u8
山西卫视,http://112.30.73.119:9901/tsfile/live/1051_1.m3u8?key=txiptv&playlive=0&authid=0
东南卫视,http://112.30.73.119:9901/tsfile/live/1041_1.m3u8?key=txiptv&playlive=0&authid=0
广西卫视,http://112.30.73.119:9901/tsfile/live/1044_1.m3u8?key=txiptv&playlive=0&authid=0
甘肃卫视,http://112.30.73.119:9901/tsfile/live/1406_1.m3u8?key=txiptv&playlive=0&authid=0
北京卫视,http://112.30.73.119:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=0&authid=0
广西卫视,http://112.30.73.119:9901/tsfile/live/1405_1.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,http://112.30.73.119:9901/tsfile/live/1068_1.m3u8?key=txiptv&playlive=0&authid=0
江西卫视,http://112.30.73.119:9901/tsfile/live/1038_1.m3u8?key=txiptv&playlive=0&authid=0
河南卫视,http://112.30.73.119:9901/tsfile/live/1043_1.m3u8?key=txiptv&playlive=0&authid=0
内蒙古卫视,http://112.30.73.119:9901/tsfile/live/1050_1.m3u8?key=txiptv&playlive=0&authid=0
兵团卫视,http://112.30.73.119:9901/tsfile/live/1061_1.m3u8?key=txiptv&playlive=0&authid=0
云南卫视,http://198.204.228.26/live/ynwshd.m3u8
四川卫视,http://198.204.228.26/live/scwshd.m3u8
青海卫视,http://198.204.228.26/live/qhws.m3u8
陕西卫视,http://198.204.228.26/live/snwshd.m3u8
海峡卫视,http://8.138.7.223/tv/hxws.m3u8
河南卫视,http://112.30.73.119:9901/tsfile/live/1404_1.m3u8?key=txiptv&playlive=0&authid=0
江苏卫视,http://124.77.202.8:49155/623899368
四川卫视,http://112.30.73.119:9901/tsfile/live/1410_1.m3u8?key=txiptv&playlive=0&authid=0
东方卫视,http://112.30.73.119:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=0&authid=0
农林卫视,http://8.138.7.223/%E3%80%90%E5%85%AC%E4%BC%97%E5%8F%B7%EF%BC%9A%E6%A6%B4%E8%8A%92%E7%94%B5%E8%A7%86%E3%80%91/%E5%86%9C%E6%9E%97%E5%8D%AB%E8%A7%86.m3u8
大湾区卫视,http://124.77.202.8:49155/608917627
广东卫视,http://119.123.78.81:8086/hls/44/index.m3u8
广东卫视,http://119.123.78.83:8086/hls/44/index.m3u8
大湾区卫视,http://8.138.7.223/tv/dwq.m3u8
深圳卫视,http://120.76.248.139/live/bfgd/4200000100.m3u8
江西卫视,http://124.77.202.8:49155/783847495
辽宁卫视,http://120.76.248.139/live/bfgd/4200000058.m3u8
湖北卫视,http://124.77.202.8:49155/947472496
河南卫视,http://124.77.202.8:49155/790187291
吉林卫视,http://124.77.202.8:49155/947472500
甘肃卫视,http://120.76.248.139/live/bfgd/4200000119.m3u8
山东卫视,http://120.76.248.139/live/bfgd/4200000099.m3u8
大湾区卫视,http://119.123.78.83:8086/hls/29/index.m3u8
贵州卫视,http://120.76.248.139/live/bfgd/4200000101.m3u8
东方卫视,http://124.77.202.8:49155/651632648
吉林卫视,http://120.76.248.139/live/bfgd/4200000097.m3u8
广东卫视,http://124.77.202.8:49155/608831231
辽宁卫视,http://124.77.202.8:49155/630291707
广西卫视,http://120.76.248.139/live/bfgd/4200000116.m3u8
辽宁卫视,http://124.223.82.228:89/630291707
兵团卫视,http://124.77.202.8:49155/956923145
北京卫视,http://124.77.202.8:49155/630287636
东南卫视,http://124.77.202.8:49155/849116810
河北卫视,http://124.77.202.8:49155/962042070
辽宁卫视,http://207.56.13.146:81/cdnlive/lnws.m3u8
湖北卫视,http://124.223.82.228:89/947472496
河北卫视,http://124.223.82.228:89/962042070
农林卫视,http://124.223.82.228:89/956904896
北京卫视,http://124.223.82.228:89/630287636
青海卫视,http://124.77.202.8:49155/947472506
宁夏卫视,http://124.77.202.8:49155/738910535
贵州卫视,http://207.56.13.146:81/cdnlive/gzws.m3u8
黑龙江卫视,http://207.56.13.146:81/cdnlive/hljws.m3u8
河北卫视,http://207.56.13.146:81/cdnlive/hews.m3u8
西藏卫视,http://207.56.13.146:81/cdnlive/xzws.m3u8
甘肃卫视,http://207.56.13.146:81/cdnlive/gsws.m3u8
深圳卫视,http://207.56.13.146:81/cdnlive/szws.m3u8
天津卫视,http://207.56.13.146:81/cdnlive/tjws.m3u8
东南卫视,http://207.56.13.146:81/cdnlive/dnws.m3u8
东方卫视,http://207.56.13.146:81/cdnlive/dfws.m3u8
江苏卫视,http://207.56.13.146:81/cdnlive/jsws.m3u8
海南卫视,http://124.77.202.8:49155/947472502
安徽卫视,http://120.76.248.139/live/bfgd/4200000096.m3u8
江苏卫视,http://120.76.248.139/live/bfgd/4200000085.m3u8
江西卫视,http://120.76.248.139/live/bfgd/4200000098.m3u8
浙江卫视,http://ali-xwl.cztv.com/live/channel4k2160p.m3u8
河北卫视,http://120.76.248.139/live/bfgd/4200000108.m3u8
浙江卫视,http://120.76.248.139/live/bfgd/4200000094.m3u8
东方卫视,http://120.76.248.139/live/bfgd/4200000093.m3u8
北京卫视,http://120.76.248.139/live/bfgd/4200000083.m3u8
河南卫视,http://120.76.248.139/live/bfgd/4200000339.m3u8
兵团卫视,http://124.223.82.228:89/956923145
云南卫视,http://207.56.13.146:81/cdnlive/ynws.m3u8
海南卫视,http://207.56.13.146:81/cdnlive/lyws.m3u8
青海卫视,http://207.56.13.146:81/cdnlive/qhws.m3u8
山西卫视,http://207.56.13.146:81/cdnlive/sxws.m3u8
大湾区卫视,http://124.223.82.228:89/608917627
江苏卫视,http://124.223.82.228:89/623899368
江西卫视,http://124.223.82.228:89/783847495
东南卫视,http://120.76.248.139/live/bfgd/4200000483.m3u8
吉林卫视,http://207.56.13.146:81/cdnlive/jlws.m3u8
新疆卫视,http://207.56.13.146:81/cdnlive/xjws.m3u8
东方卫视,https://bp-resource-dfl.bestv.cn/148/3/video.m3u8
辽宁卫视,http://120.76.248.139/live/bfgd/4200000141.m3u8
重庆卫视,http://207.56.13.146:81/cdnlive/cqws.m3u8
云南卫视,http://120.76.248.139/live/bfgd/4200000482.m3u8
山东卫视,http://207.56.13.146:81/cdnlive/sdws.m3u8
黑龙江卫视,http://120.76.248.139/live/bfgd/4200000095.m3u8
湖北卫视,http://207.56.13.146:81/cdnlive/hbws.m3u8
延边卫视,http://120.76.248.139/live/bfgd/4200000117.m3u8
陕西卫视,http://120.76.248.139/live/bfgd/4200000512.m3u8
山西卫视,http://120.76.248.139/live/bfgd/4200000109.m3u8
辽宁卫视,http://120.76.248.139/live/bfgd/4200000185.m3u8
北京卫视,http://207.56.13.146:81/cdnlive/bjws.m3u8
河南卫视,http://207.56.13.146:81/cdnlive/haws.m3u8
四川卫视,http://120.76.248.139/live/bfgd/4200000103.m3u8
重庆卫视,http://120.76.248.139/live/bfgd/4200000107.m3u8
宁夏卫视,http://207.56.13.146:81/cdnlive/nxws.m3u8
陕西卫视,http://38.75.136.137:98/gslb/dsdqpub/snwshd.m3u8?auth=testpub
浙江卫视,http://207.56.13.146:81/cdnlive/zjws.m3u8
陕西卫视,http://207.56.13.146:81/cdnlive/snws.m3u8
内蒙古卫视,http://207.56.13.146:81/cdnlive/nmgws.m3u8
三沙卫视,http://107.150.60.122/live/ssws.m3u8
湖南卫视,http://207.56.13.146:81/cdnlive/hnws.m3u8
广西卫视,http://207.56.13.146:81/cdnlive/gxws.m3u8
湖南卫视,http://120.76.248.139/live/bfgd/4200000086.m3u8
广东卫视,http://120.76.248.139/live/bfgd/4200000092.m3u8
湖北卫视,http://120.76.248.139/live/bfgd/4200000102.m3u8
黑龙江卫视,http://192.151.150.154/live/hljwshd.m3u8
新疆卫视,https://live.264788.xyz/channel/xinjiangweishi?streamid=2b66bbca8d66afc1d8014d7fa046a55e&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
江西卫视,http://207.56.13.146:81/cdnlive/jxws.m3u8
广东卫视,http://207.56.13.146:81/cdnlive/gdws.m3u8
四川卫视,http://207.56.13.146:81/cdnlive/scws.m3u8
安徽卫视,http://207.56.13.146:81/cdnlive/ahws.m3u8
东方卫视,https://live.264788.xyz/channel/dongfangweishi?streamid=7245d9e90a18060f183b84e383e941a4&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
凤凰卫视资讯台,https://live.264788.xyz/channel/fenghuangweishizixun?streamid=77bd953dbf073e11b80bba0a8aca92c5&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
云南卫视,https://live.264788.xyz/channel/yunnanweishi?streamid=76ef482fc0c398954c105fa4a73b21f2&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
西藏卫视,https://live.264788.xyz/channel/xizangweishi?streamid=7df93c0d83ffb23588b9a8ed75bcf602&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
海峡卫视,http://124.77.202.8:49155/849119120
重庆卫视,http://124.77.202.8:49155/738910914
陕西卫视,http://124.77.202.8:49155/738910838
广东卫视,http://124.223.82.228:89/608831231
中国农林卫视,http://124.77.202.8:49155/956904896
湖南卫视,http://hlsal-ldvt.qing.mgtv.com/nn_live/nn_x64/dWlwPTEyNy4wLjAuMSZ1aWQ9cWluZy1jbXMmbm5fdGltZXpvbmU9OCZjZG5leF9pZD1hbF9obHNfbGR2dCZ1dWlkPTliODY4NmU5ZTM2YzYwMmMmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNWSZGST.m3u8
广东卫视,https://live.264788.xyz/channel/guangdongweishi4k?streamid=6a50ede91d38c74ee3789122e267fec1&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
凤凰卫视资讯台,https://live.264788.xyz/channel/fenghuangweishizixun?streamid=7fb13f400476e75ce6c34d1f40c28473&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
广西卫视,https://live.264788.xyz/channel/guangxiweishi?streamid=b3bc55706bd074b608a3b955fbffea4b&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
河南卫视,https://live.264788.xyz/channel/henanweishi?streamid=dcdac731c38e259d3931e4f3127849c4&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
湖南卫视,http://hlsal-ldvt.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNWSZGST.m3u8
重庆卫视,https://live.264788.xyz/channel/chongqingweishi?streamid=737d49d36d25402fc57210b67903c168&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
北京卫视,https://live.264788.xyz/channel/beijingweishi4k?streamid=9859ef98cc152feae0c066e8c100ad2e&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
海南卫视,https://live.264788.xyz/channel/hainanweishi?streamid=d80f78b33df0a139d4d22b44e645b9e8&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
陕西卫视,http://124.223.82.228:89/738910838
东方卫视,http://124.223.82.228:89/651632648
四川卫视,https://live.264788.xyz/channel/sichuanweishi?streamid=4e78b35cb55092e088d2e3abd2992b00&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
海峡卫视,https://live.264788.xyz/channel/haixiaweishi?streamid=be23d18302e75af7b2388988938fa934&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
海峡卫视,https://live.264788.xyz/channel/haixiaweishi?streamid=f11f5897802881420f37cc2b50976510&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
兵团卫视,https://live.264788.xyz/channel/bingtuanweishi?streamid=e2ea229f09d39d7028c61aeb4f6bab56&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
广西卫视,http://bztv.tvbus.cc:8081/cdnlive/gxws.m3u8
康巴卫视,https://live.264788.xyz/channel/kangbaweishi?streamid=a027d1f4a2a0dda912f250b1fcb80223&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
甘肃卫视,http://bztv.tvbus.cc:8081/cdnlive/gsws.m3u8
东南卫视,http://bztv.tvbus.cc:8081/cdnlive/dnws.m3u8
重庆卫视,http://bztv.tvbus.cc:8081/cdnlive/cqws.m3u8
东方卫视,http://bztv.tvbus.cc:8081/cdnlive/dfws.m3u8
贵州卫视,http://bztv.tvbus.cc:8081/cdnlive/gzws.m3u8
深圳卫视,https://live.264788.xyz/channel/shenzhenweishi4k?streamid=9828b90c3948bae63cb8de76cdccd646&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
河北卫视,http://bztv.tvbus.cc:8081/cdnlive/hews.m3u8
黑龙江卫视,http://bztv.tvbus.cc:8081/cdnlive/hljws.m3u8
江西卫视,http://bztv.tvbus.cc:8081/cdnlive/jxws.m3u8
辽宁卫视,http://bztv.tvbus.cc:8081/cdnlive/lnws.m3u8
陕西卫视,http://bztv.tvbus.cc:8081/cdnlive/snws.m3u8
四川卫视,http://bztv.tvbus.cc:8081/cdnlive/scws.m3u8
新疆卫视,http://bztv.tvbus.cc:8081/cdnlive/xjws.m3u8
天津卫视,http://bztv.tvbus.cc:8081/cdnlive/tjws.m3u8
云南卫视,http://bztv.tvbus.cc:8081/cdnlive/ynws.m3u8
吉林卫视,http://bztv.tvbus.cc:8081/cdnlive/jlws.m3u8
北京卫视,http://bztv.tvbus.cc:8081/cdnlive/bjws.m3u8
广东卫视,http://bztv.tvbus.cc:8081/cdnlive/gdws.m3u8
湖南卫视,http://bztv.tvbus.cc:8081/cdnlive/hnws.m3u8
湖北卫视,http://bztv.tvbus.cc:8081/cdnlive/hbws.m3u8
宁夏卫视,http://bztv.tvbus.cc:8081/cdnlive/nxws.m3u8
青海卫视,http://bztv.tvbus.cc:8081/cdnlive/qhws.m3u8
深圳卫视,http://bztv.tvbus.cc:8081/cdnlive/szws.m3u8
浙江卫视,http://bztv.tvbus.cc:8081/cdnlive/zjws.m3u8
山西卫视,http://bztv.tvbus.cc:8081/cdnlive/sxws.m3u8
甘肃卫视,https://live.264788.xyz/channel/gansuweishi?streamid=ea89500213860e097dbc0aee4897a35e&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
内蒙古卫视,http://bztv.tvbus.cc:8081/cdnlive/nmgws.m3u8
安徽卫视,http://bztv.tvbus.cc:8081/cdnlive/ahws.m3u8
山东教育卫视,https://live.264788.xyz/channel/shandongjiaoyuweishi?streamid=f43e528c02ddd9062ade5f0c8619acaa&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
河南卫视,http://bztv.tvbus.cc:8081/cdnlive/haws.m3u8
贵州卫视,https://live.264788.xyz/channel/guizhouweishi?streamid=c2c82d250bd1aa9e46b789794bb578cf&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
山西卫视,https://live.264788.xyz/channel/shanxiweishi?streamid=d8fdbae386f631fab5659391da113957&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
湖南卫视,https://live.264788.xyz/channel/hunanweishi?streamid=06d3f2007e0c04856fb9ea419bbd9cf9&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
海峡卫视,https://live.264788.xyz/channel/haixiaweishi?streamid=f495ed8625aedd9e72c64fb11e6d68f2&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
四川卫视,http://111.221.137.234:44330/tsfile/live/0137_2.m3u8?key=txiptv&playlive=0&authid=0
江西卫视,http://111.221.137.234:44330/tsfile/live/0137_1.m3u8?key=txiptv&playlive=0&authid=0
河南卫视,http://111.221.137.234:44330/tsfile/live/0136_1.m3u8?key=txiptv&playlive=0&authid=0
南方卫视,http://111.221.137.234:44330/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0
深圳卫视,http://111.221.137.234:44330/tsfile/live/1013_1.m3u8?key=txiptv&playlive=0&authid=0
北京卫视,http://111.221.137.234:44330/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0
浙江卫视,http://111.221.137.234:44330/tsfile/live/0131_1.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://111.221.137.234:44330/tsfile/live/0122_1.m3u8?key=txiptv&playlive=0&authid=0
湖北卫视,http://111.221.137.234:44330/tsfile/live/0139_1.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,http://111.221.137.234:44330/tsfile/live/0128_1.m3u8?key=txiptv&playlive=0&authid=0
星空卫视,http://111.221.137.234:44330/tsfile/live/0112_2.m3u8?key=txiptv&playlive=0&authid=0
重庆卫视,http://111.221.137.234:44330/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0
宁夏卫视,https://live.264788.xyz/channel/ningxiaweishi?streamid=cce563243c4c636de8d299236b553274&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
海南卫视,http://111.221.137.234:44330/tsfile/live/0117_1.m3u8?key=txiptv&playlive=0&authid=0
凤凰卫视中文台,http://111.221.137.234:44330/tsfile/live/0141_2.m3u8?key=txiptv&playlive=0&authid=0
云南卫视,http://111.221.137.234:44330/tsfile/live/0118_2.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://111.221.137.234:44330/tsfile/live/0132_1.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,https://live.264788.xyz/channel/guangdongweishi?streamid=b323fb591a326baffd8c4e4a5d48ba30&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
安徽卫视,http://111.221.137.234:44330/tsfile/live/0120_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://111.221.137.234:44330/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视,http://111.221.137.234:44330/tsfile/live/0113_1.m3u8?key=txiptv&playlive=0&authid=0
辽宁卫视,http://111.221.137.234:44330/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0
东方卫视,http://111.221.137.234:44330/tsfile/live/0126_1.m3u8?key=txiptv&playlive=0&authid=0
陕西卫视,http://111.221.137.234:44330/tsfile/live/0116_2.m3u8?key=txiptv&playlive=0&authid=0
江苏卫视,http://111.221.137.234:44330/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0
康巴卫视,https://live.264788.xyz/channel/kangbaweishi?streamid=2e281c42f6125b5ffeacab24e4dd551d&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
山东教育卫视,https://live.264788.xyz/channel/shandongjiaoyuweishi?streamid=16a8df8a9d3abf67efc9f918e135c41d&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
兵团卫视,http://bztv.tvbus.cc:8081/cdnlive/btws.m3u8
山东卫视,http://bztv.tvbus.cc:8081/cdnlive/sdws.m3u8
辽宁卫视,https://live.264788.xyz/channel/liaoningweishi?streamid=0c788b01c7fa1a38fee180bf3638a6ab&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
黑龙江卫视,https://live.264788.xyz/channel/heilongjiangweishi?streamid=70e7900a371f6cb721786924bfba0418&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
江西卫视,https://live.264788.xyz/channel/jiangxiweishi?streamid=fbf14331a3f027fec6c17914e6f6a8ee&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
江苏卫视,http://bztv.tvbus.cc:8081/cdnlive/jsws.m3u8
青海卫视,https://live.264788.xyz/channel/qinghaiweishi?streamid=dc714dc6b6f61be169ea786a2dd7572d&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
厦门卫视,https://live.264788.xyz/channel/xiamenweishi?streamid=2803b9c896a2dce42019b197d39226ec&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
厦门卫视,https://live.264788.xyz/channel/xiamenweishi?streamid=59b4bebbc553075be2ddecfe210b863a&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
浙江卫视,http://ali-xwl.cztv.com/live/channel011080Plxw.m3u8
三沙卫视,http://124.77.202.8:49155/961023778
